Cluster,Species1,Species2,Mean_Syn,SD_Syn,Mean_Nonsyn,SD_Nonsyn,No_of_Codon,dNdS,Species1_num_copies,Species2_num_copies,Mean_Syn_count,SD_Syn_count,Mean_Nonsyn_count,SD_Nonsyn_count,Family,mean_dNdS,mean_dN,mean_dS,frac_below1,frac_above1,selection
TMSB15A,PanTro,PonPyg,0.0833,0.0394,0.005,0.0058,45,0.0606,2,2,3.0,1.4142,0.5,0.5774,TMSB,0.07672493427762718,0.005050196071500001,0.08317879458025,0.9969,0.0031,purifying
TMSB15A,PanTro,PonAbe,0.0833,0.0394,0.005,0.0058,45,0.0606,2,2,3.0,1.4142,0.5,0.5774,TMSB,0.07672493427762718,0.005050196071500001,0.08317879458025,0.9969,0.0031,purifying
TMSB15A,PanTro,SymSyn,0.0972,0.0532,0.0101,0.0082,45,0.1038,2,2,3.5,1.9149,1.0,0.8165,TMSB,0.1267768550247037,0.01007828411175,0.09671928377524999,0.9972,0.0028,purifying
TMSB15A,PanTro,MacFas,0.074,0.0286,0.005,0.0055,45,0.0683,2,3,2.6667,1.0328,0.5,0.5477,TMSB,0.09092951609980626,0.005050196071500001,0.07369757183566665,0.9907,0.0093,purifying
TMSB15A,HomSap,PanPan,0.0276,0.0319,0.0051,0.0058,45,0.1835,2,2,1.0,1.1547,0.5,0.5774,TMSB,0.21735831426135704,0.0051278846815,0.02767572436675,0.8463,0.1537,nonsignificant
TMSB15A,HomSap,GorGor,0.0415,0.0357,0.0,0.0,45,0.0,2,2,1.5,1.291,0.0,0.0,TMSB,0.0,0.0,0.04135753874075,0.9521,0.0479,purifying
TMSB15A,HomSap,PonPyg,0.0554,0.0391,0.0,0.0,45,0.0,2,2,2.0,1.4142,0.0,0.0,TMSB,0.0,0.0,0.055475616576,0.9853,0.0147,purifying
TMSB15A,HomSap,PonAbe,0.0554,0.0391,0.0,0.0,45,0.0,2,2,2.0,1.4142,0.0,0.0,TMSB,0.0,0.0,0.055475616576,0.9853,0.0147,purifying
TMSB15A,HomSap,SymSyn,0.0832,0.0716,0.0051,0.0058,45,0.0607,2,2,3.0,2.582,0.5,0.5774,TMSB,0.07716605003974536,0.0050342722995000005,0.08259149789625,0.9969,0.0031,purifying
TMSB15A,HomSap,MacFas,0.0554,0.035,0.0,0.0,45,0.0,2,3,2.0,1.2649,0.0,0.0,TMSB,0.0,0.0,0.055076533297333335,0.9832,0.0168,purifying
TMSB15A,PanPan,GorGor,0.0414,0.0357,0.0051,0.0058,45,0.1223,2,2,1.5,1.291,0.5,0.5774,TMSB,0.1638637375785741,0.0051278846815,0.0412631141675,0.9408,0.0592,nonsignificant
TMSB15A,PanPan,PonPyg,0.0553,0.039,0.0051,0.0058,45,0.0917,2,2,2.0,1.4142,0.5,0.5774,TMSB,0.12492352945972898,0.0051278846815,0.055379151455,0.9791,0.0209,purifying
TMSB15A,PanPan,PonAbe,0.0553,0.039,0.0051,0.0058,45,0.0917,2,2,2.0,1.4142,0.5,0.5774,TMSB,0.12492352945972898,0.0051278846815,0.055379151455,0.9791,0.0209,purifying
TMSB15A,PanPan,SymSyn,0.0831,0.0716,0.0101,0.0083,45,0.1219,2,2,3.0,2.582,1.0,0.8165,TMSB,0.15545942325360623,0.010164235312,0.082466348706,0.992,0.008,purifying
TMSB15A,PanPan,MacFas,0.0553,0.035,0.0051,0.0055,45,0.0917,2,3,2.0,1.2649,0.5,0.5477,TMSB,0.12695680110938634,0.0051278846815,0.05499344626283332,0.9745,0.0255,purifying
TMSB15A,GorGor,PonPyg,0.0692,0.0357,0.0,0.0,45,0.0,2,2,2.5,1.291,0.0,0.0,TMSB,0.0,0.0,0.06909392432625,0.995,0.005,purifying
TMSB15A,GorGor,PonAbe,0.0692,0.0357,0.0,0.0,45,0.0,2,2,2.5,1.291,0.0,0.0,TMSB,0.0,0.0,0.06909392432625,0.995,0.005,purifying
TMSB15A,GorGor,SymSyn,0.0832,0.06,0.0051,0.0058,45,0.0608,2,2,3.0,2.1602,0.5,0.5774,TMSB,0.07719604688271527,0.0050342722995000005,0.082576295632,0.9969,0.0031,purifying
TMSB15A,GorGor,MacFas,0.0692,0.029,0.0,0.0,45,0.0,2,3,2.5,1.0488,0.0,0.0,TMSB,0.0,0.0,0.06869484103016667,0.9945,0.0055,purifying
TMSB15A,PonPyg,PonAbe,0.0415,0.0479,0.0,0.0,45,0.0,2,2,1.5,1.7321,0.0,0.0,TMSB,0.0,0.0,0.041709205631500004,0.9558,0.0442,purifying
TMSB15A,PonPyg,SymSyn,0.097,0.0801,0.0051,0.0058,45,0.0521,2,2,3.5,2.8868,0.5,0.5774,TMSB,0.06352598627836104,0.0050342722995000005,0.09657662540075,0.9996,0.0004,purifying
TMSB15A,PonPyg,MacFas,0.0784,0.0537,0.0,0.0,45,0.0,2,3,2.8333,1.9408,0.0,0.0,TMSB,0.0,0.0,0.078224115233,0.9982,0.0018,purifying
TMSB15A,PonAbe,SymSyn,0.097,0.0801,0.0051,0.0058,45,0.0521,2,2,3.5,2.8868,0.5,0.5774,TMSB,0.06352598627836104,0.0050342722995000005,0.09657662540075,0.9996,0.0004,purifying
TMSB15A,PonAbe,MacFas,0.0784,0.0537,0.0,0.0,45,0.0,2,3,2.8333,1.9408,0.0,0.0,TMSB,0.0,0.0,0.078224115233,0.9982,0.0018,purifying
TMSB15A,SymSyn,MacFas,0.0647,0.0418,0.0051,0.0055,45,0.0781,2,3,2.3333,1.5055,0.5,0.5477,TMSB,0.10427340698220737,0.0050342722995000005,0.063978580952,0.99,0.01,purifying
TMSB15C,PanTro,PanPan,0.0178,,0.0,,66,0.0,1,1,1.0,,0.0,,TMSB,0.0,0.0,0.017585844394999998,0.637,0.363,nonsignificant
TMSB15C,PanTro,PonPyg,0.0449,,0.0316,,66,0.7046,1,1,2.5,,4.5,,TMSB,0.9466318465992946,0.031577842722,0.044925325718,0.6604,0.3394,nonsignificant
TMSB15C,PanTro,PonAbe,0.0449,,0.0316,,66,0.7046,1,1,2.5,,4.5,,TMSB,0.9466318465992946,0.031577842722,0.044925325718,0.6604,0.3394,nonsignificant
TMSB15C,PanPan,PonPyg,0.036,,0.0281,,66,0.7796,1,1,2.0,,4.0,,TMSB,0.899383269209536,0.028012324516,0.036134431441,0.5787,0.4213,nonsignificant
TMSB15C,PanPan,PonAbe,0.036,,0.0281,,66,0.7796,1,1,2.0,,4.0,,TMSB,0.899383269209536,0.028012324516,0.036134431441,0.5787,0.4213,nonsignificant
TMSB15C,PonPyg,PonAbe,0.0,,0.0,,66,,1,1,0.0,,0.0,,TMSB,,0.0,0.0,0.0,1.0,purifying
TMSB4X,PanTro,HomSap,0.0288,,0.0,,44,0.0,1,1,1.0,,0.0,,TMSB,0.0,0.0,0.028737055369,0.6335,0.3665,nonsignificant
TMSB4X,PanTro,PanPan,0.0,,0.0,,44,,1,1,0.0,,0.0,,TMSB,,0.0,0.0,0.0,1.0,purifying
TMSB4X,PanTro,GorGor,0.0288,,0.0,,44,0.0,1,1,1.0,,0.0,,TMSB,0.0,0.0,0.028737055369,0.6335,0.3665,nonsignificant
TMSB4X,PanTro,PonPyg,0.0288,,0.0,,44,0.0,1,1,1.0,,0.0,,TMSB,0.0,0.0,0.028737055369,0.6335,0.3665,nonsignificant
TMSB4X,PanTro,PonAbe,0.0288,,0.0,,44,0.0,1,1,1.0,,0.0,,TMSB,0.0,0.0,0.028737055369,0.6335,0.3665,nonsignificant
TMSB4X,PanTro,SymSyn,0.0288,,0.0,,44,0.0,1,1,1.0,,0.0,,TMSB,0.0,0.0,0.028737055369,0.6335,0.3665,nonsignificant
TMSB4X,PanTro,MacFas,0.0583,0.0417,0.0204,0.0289,44,0.3505,1,2,2.0,1.4142,2.0,2.8284,TMSB,0.4847590410604489,0.0203889210805,0.058780380245499995,0.8534,0.1461,nonsignificant
TMSB4X,HomSap,PanPan,0.0288,,0.0,,44,0.0,1,1,1.0,,0.0,,TMSB,0.0,0.0,0.028737055369,0.6335,0.3665,nonsignificant
TMSB4X,HomSap,GorGor,0.0,,0.0,,44,,1,1,0.0,,0.0,,TMSB,,0.0,0.0,0.0,1.0,purifying
TMSB4X,HomSap,PonPyg,0.0,,0.0,,44,,1,1,0.0,,0.0,,TMSB,,0.0,0.0,0.0,1.0,purifying
TMSB4X,HomSap,PonAbe,0.0,,0.0,,44,,1,1,0.0,,0.0,,TMSB,,0.0,0.0,0.0,1.0,purifying
TMSB4X,HomSap,SymSyn,0.0,,0.0,,44,,1,1,0.0,,0.0,,TMSB,,0.0,0.0,0.0,1.0,purifying
TMSB4X,HomSap,MacFas,0.0293,0.0414,0.0204,0.0289,44,0.6985,1,2,1.0,1.4142,2.0,2.8284,TMSB,0.7973550357837965,0.0203889210805,0.029833656316000004,0.6298,0.3683,nonsignificant
TMSB4X,PanPan,GorGor,0.0288,,0.0,,44,0.0,1,1,1.0,,0.0,,TMSB,0.0,0.0,0.028737055369,0.6335,0.3665,nonsignificant
TMSB4X,PanPan,PonPyg,0.0288,,0.0,,44,0.0,1,1,1.0,,0.0,,TMSB,0.0,0.0,0.028737055369,0.6335,0.3665,nonsignificant
TMSB4X,PanPan,PonAbe,0.0288,,0.0,,44,0.0,1,1,1.0,,0.0,,TMSB,0.0,0.0,0.028737055369,0.6335,0.3665,nonsignificant
TMSB4X,PanPan,SymSyn,0.0288,,0.0,,44,0.0,1,1,1.0,,0.0,,TMSB,0.0,0.0,0.028737055369,0.6335,0.3665,nonsignificant
TMSB4X,PanPan,MacFas,0.0583,0.0417,0.0204,0.0289,44,0.3505,1,2,2.0,1.4142,2.0,2.8284,TMSB,0.4847590410604489,0.0203889210805,0.058780380245499995,0.8534,0.1461,nonsignificant
TMSB4X,GorGor,PonPyg,0.0,,0.0,,44,,1,1,0.0,,0.0,,TMSB,,0.0,0.0,0.0,1.0,purifying
TMSB4X,GorGor,PonAbe,0.0,,0.0,,44,,1,1,0.0,,0.0,,TMSB,,0.0,0.0,0.0,1.0,purifying
TMSB4X,GorGor,SymSyn,0.0,,0.0,,44,,1,1,0.0,,0.0,,TMSB,,0.0,0.0,0.0,1.0,purifying
TMSB4X,GorGor,MacFas,0.0293,0.0414,0.0204,0.0289,44,0.6985,1,2,1.0,1.4142,2.0,2.8284,TMSB,0.7973550357837965,0.0203889210805,0.029833656316000004,0.6298,0.3683,nonsignificant
TMSB4X,PonPyg,PonAbe,0.0,,0.0,,44,,1,1,0.0,,0.0,,TMSB,,0.0,0.0,0.0,1.0,purifying
TMSB4X,PonPyg,SymSyn,0.0,,0.0,,44,,1,1,0.0,,0.0,,TMSB,,0.0,0.0,0.0,1.0,purifying
TMSB4X,PonPyg,MacFas,0.0293,0.0414,0.0204,0.0289,44,0.6985,1,2,1.0,1.4142,2.0,2.8284,TMSB,0.7973550357837965,0.0203889210805,0.029833656316000004,0.6298,0.3683,nonsignificant
TMSB4X,PonAbe,SymSyn,0.0,,0.0,,44,,1,1,0.0,,0.0,,TMSB,,0.0,0.0,0.0,1.0,purifying
TMSB4X,PonAbe,MacFas,0.0293,0.0414,0.0204,0.0289,44,0.6985,1,2,1.0,1.4142,2.0,2.8284,TMSB,0.7973550357837965,0.0203889210805,0.029833656316000004,0.6298,0.3683,nonsignificant
TMSB4X,SymSyn,MacFas,0.0293,0.0414,0.0204,0.0289,44,0.6985,1,2,1.0,1.4142,2.0,2.8284,TMSB,0.7973550357837965,0.0203889210805,0.029833656316000004,0.6298,0.3683,nonsignificant
GorGor_MacFas_PanPan_PanTro_PonAbe_PonPyg_cluster1,PanTro,PanPan,0.0038,,0.0118,,315,3.1332,1,1,1.0,,8.0,,MAGEB,2.4067120836945577,0.011832167105,0.003765289903999999,0.0802,0.9198,nonsignificant
GorGor_MacFas_PanPan_PanTro_PonAbe_PonPyg_cluster1,PanTro,GorGor,0.0075,,0.0118,,315,1.5699,1,1,2.0,,8.0,,MAGEB,1.825150285817895,0.011830569008,0.007472984515,0.2548,0.7452,nonsignificant
GorGor_MacFas_PanPan_PanTro_PonAbe_PonPyg_cluster1,PanTro,PonPyg,0.0282,,0.0258,,315,0.9133,1,1,7.5,,17.5,,MAGEB,1.0799310351548952,0.025802450501,0.028197886501,0.5697,0.4302,nonsignificant
GorGor_MacFas_PanPan_PanTro_PonAbe_PonPyg_cluster1,PanTro,PonAbe,0.0263,,0.0236,,315,0.897,1,1,7.0,,16.0,,MAGEB,1.0857665530401506,0.023583455825000002,0.026278940731,0.5793,0.4207,nonsignificant
GorGor_MacFas_PanPan_PanTro_PonAbe_PonPyg_cluster1,PanTro,MacFas,0.0721,,0.0645,,315,0.8948,1,1,19.1667,,43.8333,,MAGEB,0.9432787324043722,0.064459459875,0.072094630485,0.6485,0.3515,nonsignificant
GorGor_MacFas_PanPan_PanTro_PonAbe_PonPyg_cluster1,PanPan,GorGor,0.0038,,0.0118,,315,3.14,1,1,1.0,,8.0,,MAGEB,2.4255203895339386,0.011880588062000002,0.0037134117709999998,0.076,0.924,nonsignificant
GorGor_MacFas_PanPan_PanTro_PonAbe_PonPyg_cluster1,PanPan,PonPyg,0.0244,,0.0228,,315,0.9334,1,1,6.5,,15.5,,MAGEB,1.133900448535613,0.022880755709,0.02443153271,0.5439,0.4561,nonsignificant
GorGor_MacFas_PanPan_PanTro_PonAbe_PonPyg_cluster1,PanPan,PonAbe,0.0225,,0.0236,,315,1.0466,1,1,6.0,,16.0,,MAGEB,1.3103193676148492,0.023633471412,0.022519637439,0.4382,0.5618,nonsignificant
GorGor_MacFas_PanPan_PanTro_PonAbe_PonPyg_cluster1,PanPan,MacFas,0.0684,,0.0645,,315,0.9442,1,1,18.1667,,43.8333,,MAGEB,0.9988671716068115,0.064507239306,0.068327695057,0.5707,0.4293,nonsignificant
GorGor_MacFas_PanPan_PanTro_PonAbe_PonPyg_cluster1,GorGor,PonPyg,0.0282,,0.0199,,315,0.7061,1,1,7.5,,13.5,,MAGEB,0.8333954702232031,0.019879101921,0.028108749800999998,0.7621,0.2379,nonsignificant
GorGor_MacFas_PanPan_PanTro_PonAbe_PonPyg_cluster1,GorGor,PonAbe,0.0262,,0.0177,,315,0.6742,1,1,7.0,,12.0,,MAGEB,0.8163063660880678,0.017654463669000003,0.0261928471,0.7753,0.2246,nonsignificant
GorGor_MacFas_PanPan_PanTro_PonAbe_PonPyg_cluster1,GorGor,MacFas,0.072,,0.0587,,315,0.8149,1,1,19.1667,,39.8333,,MAGEB,0.858265684760729,0.058559780988,0.071938240309,0.7595,0.2403,nonsignificant
GorGor_MacFas_PanPan_PanTro_PonAbe_PonPyg_cluster1,PonPyg,PonAbe,0.0075,,0.0088,,315,1.1767,1,1,2.0,,6.0,,MAGEB,1.343539385906998,0.008831926927999998,0.0075782974870000006,0.4087,0.5913,nonsignificant
GorGor_MacFas_PanPan_PanTro_PonAbe_PonPyg_cluster1,PonPyg,MacFas,0.0571,,0.0586,,315,1.0271,1,1,15.1667,,39.8333,,MAGEB,1.098482646233974,0.058520522197000005,0.057144599782,0.4554,0.5446,nonsignificant
GorGor_MacFas_PanPan_PanTro_PonAbe_PonPyg_cluster1,PonAbe,MacFas,0.057,,0.0587,,315,1.0298,1,1,15.1667,,39.8333,,MAGEB,1.1007449735299197,0.058561988008000006,0.057035703018000004,0.454,0.5458,nonsignificant
MAGEA1,PanTro,HomSap,0.0652,0.0629,0.0674,0.0662,306,1.0325,2,2,17.875,17.2258,43.375,42.6016,MAGEB,1.0584343780368757,0.06737569425325,0.06517819525125002,0.4263,0.5737,nonsignificant
MAGEA1,PanTro,PanPan,0.0629,0.0665,0.0625,0.0695,306,0.9931,2,2,17.25,18.2323,40.25,44.7484,MAGEB,1.0189781304379135,0.06254620113875001,0.06291449246575001,0.506,0.494,nonsignificant
MAGEA1,PanTro,GorGor,0.0702,0.0626,0.0691,0.0629,306,0.9844,2,2,19.25,17.1586,44.5,40.499,MAGEB,1.010384146747865,0.06919365185450001,0.07008768892375,0.5274,0.4726,nonsignificant
MAGEA1,PanTro,PonPyg,0.0816,0.0465,0.0716,0.0509,306,0.8775,2,2,22.375,12.7369,46.125,32.7932,MAGEB,0.8966564177189265,0.071677562419,0.08152764414425001,0.7673,0.2327,nonsignificant
MAGEA1,PanTro,PonAbe,0.0762,0.0468,0.0732,0.0509,306,0.9606,2,2,20.875,12.8217,47.125,32.7983,MAGEB,0.9824304065648315,0.07319619648025,0.07611209082600001,0.5881,0.4119,nonsignificant
MAGEA1,PanTro,SymSyn,0.08,0.0354,0.0774,0.0501,306,0.9666,2,2,21.875,9.6814,49.875,32.2758,MAGEB,0.9886143667279743,0.07746286952,0.08002340561499999,0.5684,0.4316,nonsignificant
MAGEA1,PanTro,MacFas,0.0914,0.0241,0.0745,0.0446,306,0.8152,2,2,25.0,6.5828,48.0,28.7634,MAGEB,0.8301048602112218,0.0745360314175,0.09136530549900002,0.8899,0.1101,nonsignificant
MAGEA1,HomSap,PanPan,0.0652,0.0608,0.0693,0.0666,306,1.062,2,2,17.875,16.6552,44.625,42.8862,MAGEB,1.0871399056850521,0.0693113746805,0.0652393846545,0.3663,0.6337,nonsignificant
MAGEA1,HomSap,GorGor,0.0698,0.0596,0.0716,0.0648,306,1.0265,2,2,19.125,16.342,46.125,41.734,MAGEB,1.0522248799929583,0.07169467899000001,0.06969058961925,0.4378,0.5622,nonsignificant
MAGEA1,HomSap,PonPyg,0.0812,0.0477,0.0738,0.0535,306,0.9082,2,2,22.25,13.0799,47.5,34.4311,MAGEB,0.9269733672041895,0.073794578959,0.08114012477325,0.705,0.295,nonsignificant
MAGEA1,HomSap,PonAbe,0.0758,0.0482,0.0753,0.0534,306,0.994,2,2,20.75,13.2067,48.5,34.373,MAGEB,1.0153376764135955,0.0753129656785,0.07572316554175,0.5129,0.4871,nonsignificant
MAGEA1,HomSap,SymSyn,0.081,0.0354,0.0801,0.0529,306,0.9887,2,2,22.125,9.6814,51.625,34.0817,MAGEB,1.0105343087075311,0.08015933304674999,0.08101947351875001,0.5249,0.4751,nonsignificant
MAGEA1,HomSap,MacFas,0.0905,0.0256,0.0768,0.0468,306,0.8487,2,2,24.75,7.0059,49.5,30.1247,MAGEB,0.863853032931771,0.07684732832425,0.090522258294,0.8377,0.1623,nonsignificant
MAGEA1,PanPan,GorGor,0.0702,0.0604,0.0711,0.0633,306,1.0118,2,2,19.25,16.5555,45.75,40.7727,MAGEB,1.0372561126482807,0.07112960898475,0.07014892623874999,0.4666,0.5334,nonsignificant
MAGEA1,PanPan,PonPyg,0.0816,0.0442,0.0736,0.0514,306,0.901,2,2,22.375,12.1201,47.375,33.0993,MAGEB,0.9198549448945874,0.07361295597675,0.08159293033199999,0.7209,0.2791,nonsignificant
MAGEA1,PanPan,PonAbe,0.0762,0.0445,0.0743,0.0505,306,0.9756,2,2,20.875,12.1818,47.875,32.5484,MAGEB,0.9969345526122512,0.07436623189625001,0.0761761510305,0.5536,0.4464,nonsignificant
MAGEA1,PanPan,SymSyn,0.08,0.0335,0.0793,0.0506,306,0.9906,2,2,21.875,9.1504,51.125,32.5944,MAGEB,1.0120720917792365,0.07939564242950001,0.080087262312,0.5157,0.4843,nonsignificant
MAGEA1,PanPan,MacFas,0.0932,0.0247,0.0764,0.0452,306,0.8198,2,2,25.5,6.7577,49.25,29.1018,MAGEB,0.8347279630604802,0.07647060050400001,0.09323401390425,0.8797,0.1203,nonsignificant
MAGEA1,GorGor,PonPyg,0.0844,0.044,0.074,0.0539,306,0.8769,2,2,23.125,12.058,47.625,34.6972,MAGEB,0.8966523735315197,0.07407198030625,0.08421245071175,0.7669,0.2331,nonsignificant
MAGEA1,GorGor,PonAbe,0.0789,0.0443,0.0755,0.0538,306,0.9571,2,2,21.625,12.1338,48.625,34.6443,MAGEB,0.979517039735543,0.0755907130905,0.07879872247775001,0.5921,0.4079,nonsignificant
MAGEA1,GorGor,SymSyn,0.0809,0.0351,0.0793,0.0536,306,0.9799,2,2,22.125,9.5949,51.125,34.5311,MAGEB,1.0034727436035233,0.07945848108725001,0.080884872727,0.5402,0.4598,nonsignificant
MAGEA1,GorGor,MacFas,0.095,0.0253,0.0753,0.0475,306,0.7922,2,2,26.0,6.9282,48.5,30.6213,MAGEB,0.8069746493706036,0.07534030899074999,0.09496127938249999,0.9166,0.0834,nonsignificant
MAGEA1,PonPyg,PonAbe,0.063,0.0664,0.0594,0.0651,306,0.9434,2,2,17.25,18.1957,38.25,41.8977,MAGEB,0.9710000266361898,0.05941640137925,0.062823272669,0.6095,0.3905,nonsignificant
MAGEA1,PonPyg,SymSyn,0.0778,0.0331,0.0752,0.0494,306,0.9674,2,2,21.25,9.0416,48.5,31.8721,MAGEB,0.9904082474037159,0.07535006847424999,0.07769027971324999,0.564,0.436,nonsignificant
MAGEA1,PonPyg,MacFas,0.0946,0.0314,0.0716,0.0443,306,0.7568,2,2,25.875,8.5866,46.125,28.5435,MAGEB,0.7715398017006991,0.071669565643,0.09452716789000001,0.9469,0.0531,nonsignificant
MAGEA1,PonAbe,SymSyn,0.0723,0.0334,0.0768,0.0494,306,1.062,2,2,19.75,9.1333,49.5,31.8617,MAGEB,1.0883521435471966,0.076866491365,0.07225809200250001,0.3608,0.6392,nonsignificant
MAGEA1,PonAbe,MacFas,0.0891,0.0317,0.0731,0.0443,306,0.8205,2,2,24.375,8.6735,47.125,28.5493,MAGEB,0.8368654651004821,0.07318694730450001,0.0891040323055,0.873,0.127,nonsignificant
MAGEA1,SymSyn,MacFas,0.0926,0.019,0.0763,0.0462,306,0.8246,2,2,25.25,5.172,49.25,29.8063,MAGEB,0.8425330090293611,0.07649678708075,0.0925919675545,0.8614,0.1386,nonsignificant
MAGEA10,PanTro,HomSap,0.0139,,0.0055,,337,0.3998,1,1,4.0,,4.0,,MAGEB,0.5306088242170883,0.005522467232,0.013816655705,0.8731,0.1269,nonsignificant
MAGEA10,PanTro,PanPan,0.0035,,0.0,,337,0.0,1,1,1.0,,0.0,,MAGEB,0.0,0.0,0.0034476335140000004,0.6285,0.3715,nonsignificant
MAGEA10,PanTro,GorGor,0.0208,,0.0083,,337,0.3991,1,1,6.0,,6.0,,MAGEB,0.4994375178136097,0.008322763835,0.020751651467999996,0.9218,0.0781,nonsignificant
MAGEA10,PanTro,PonPyg,0.038,,0.0069,,337,0.182,1,1,11.0,,5.0,,MAGEB,0.2022400977705619,0.006898685938,0.038005755551999996,0.9984,0.0016,purifying
MAGEA10,PanTro,PonAbe,0.038,,0.0069,,337,0.182,1,1,11.0,,5.0,,MAGEB,0.2022400977705619,0.006898685938,0.038005755551999996,0.9984,0.0016,purifying
MAGEA10,PanTro,SymSyn,0.0416,,0.0194,,337,0.4663,1,1,12.0,,14.0,,MAGEB,0.5145975776584842,0.019325498809999998,0.041432296428000004,0.9613,0.0387,purifying
MAGEA10,PanTro,MacFas,0.0727,,0.0194,,337,0.2669,1,1,21.0,,14.0,,MAGEB,0.27981849039705087,0.01936650315,0.07254357102400001,0.9999,0.0001,purifying
MAGEA10,HomSap,PanPan,0.0104,,0.0055,,337,0.5331,1,1,3.0,,4.0,,MAGEB,0.6887322735459241,0.005522467232,0.01036312234,0.7556,0.2444,nonsignificant
MAGEA10,HomSap,GorGor,0.0139,,0.0111,,337,0.7962,1,1,4.0,,8.0,,MAGEB,1.045880173397669,0.011065550382,0.013948720886,0.6175,0.3825,nonsignificant
MAGEA10,HomSap,PonPyg,0.0312,,0.0069,,337,0.2219,1,1,9.0,,5.0,,MAGEB,0.2526029335989813,0.006890020097,0.031249839929999995,0.9948,0.0052,purifying
MAGEA10,HomSap,PonAbe,0.0312,,0.0069,,337,0.2219,1,1,9.0,,5.0,,MAGEB,0.2526029335989813,0.006890020097,0.031249839929999995,0.9948,0.0052,purifying
MAGEA10,HomSap,SymSyn,0.0347,,0.0194,,337,0.5582,1,1,10.0,,14.0,,MAGEB,0.6298064374126116,0.019307958411,0.03467283170200001,0.9042,0.0958,nonsignificant
MAGEA10,HomSap,MacFas,0.0659,,0.0221,,337,0.3363,1,1,19.0,,16.0,,MAGEB,0.3541936469695144,0.022118563718,0.065845540457,0.9989,0.0011,purifying
MAGEA10,PanPan,GorGor,0.0173,,0.0083,,337,0.4789,1,1,5.0,,6.0,,MAGEB,0.6209580047745157,0.008322763835,0.017293185603,0.8566,0.1434,nonsignificant
MAGEA10,PanPan,PonPyg,0.0346,,0.0069,,337,0.2002,1,1,10.0,,5.0,,MAGEB,0.22526938439250072,0.006898685938,0.03455614049999999,0.9967,0.0033,purifying
MAGEA10,PanPan,PonAbe,0.0346,,0.0069,,337,0.2002,1,1,10.0,,5.0,,MAGEB,0.22526938439250072,0.006898685938,0.03455614049999999,0.9967,0.0033,purifying
MAGEA10,PanPan,SymSyn,0.0381,,0.0194,,337,0.5087,1,1,11.0,,14.0,,MAGEB,0.5675571991057116,0.019325498809999998,0.037977800325,0.9362,0.0638,nonsignificant
MAGEA10,PanPan,MacFas,0.0692,,0.0194,,337,0.2802,1,1,20.0,,14.0,,MAGEB,0.2944682324604865,0.01936650315,0.069092929411,0.9999,0.0001,purifying
MAGEA10,GorGor,PonPyg,0.0312,,0.0125,,337,0.3987,1,1,9.0,,9.0,,MAGEB,0.457019439445495,0.01244291953,0.031323743178,0.9636,0.0364,purifying
MAGEA10,GorGor,PonAbe,0.0312,,0.0125,,337,0.3987,1,1,9.0,,9.0,,MAGEB,0.457019439445495,0.01244291953,0.031323743178,0.9636,0.0364,purifying
MAGEA10,GorGor,SymSyn,0.0347,,0.0249,,337,0.7163,1,1,10.0,,18.0,,MAGEB,0.807778131172281,0.024850785077,0.034751375575,0.7827,0.2173,nonsignificant
MAGEA10,GorGor,MacFas,0.0729,,0.0277,,337,0.3796,1,1,21.0,,20.0,,MAGEB,0.39753361458754405,0.027660904272000006,0.07286384119200001,0.9988,0.0012,purifying
MAGEA10,PonPyg,PonAbe,0.0,,0.0,,337,,1,1,0.0,,0.0,,MAGEB,,0.0,0.0,0.0,1.0,purifying
MAGEA10,PonPyg,SymSyn,0.0381,,0.018,,337,0.4719,1,1,11.0,,13.0,,MAGEB,0.5231124421957855,0.017968025464,0.038160407868,0.9558,0.0442,purifying
MAGEA10,PonPyg,MacFas,0.0831,,0.0208,,337,0.25,1,1,24.0,,15.0,,MAGEB,0.26077784707716317,0.020778952049999997,0.08307376842400001,1.0,0.0,purifying
MAGEA10,PonAbe,SymSyn,0.0381,,0.018,,337,0.4719,1,1,11.0,,13.0,,MAGEB,0.5231124421957855,0.017968025464,0.038160407868,0.9558,0.0442,purifying
MAGEA10,PonAbe,MacFas,0.0831,,0.0208,,337,0.25,1,1,24.0,,15.0,,MAGEB,0.26077784707716317,0.020778952049999997,0.08307376842400001,1.0,0.0,purifying
MAGEA10,SymSyn,MacFas,0.0797,,0.0249,,337,0.3124,1,1,23.0,,18.0,,MAGEB,0.32659048295299903,0.024904064907999998,0.07960496986400001,0.9999,0.0001,purifying
MAGEA11,PanTro,HomSap,0.011,,0.0054,,427,0.495,1,1,4.0,,5.0,,MAGEB,0.6432484520397722,0.005444475746999999,0.01108666814,0.8318,0.1681,nonsignificant
MAGEA11,PanTro,PanPan,0.0028,,0.0,,427,0.0,1,1,1.0,,0.0,,MAGEB,0.0,0.0,0.002737128164,0.6346,0.3654,nonsignificant
MAGEA11,PanTro,GorGor,0.0138,,0.0152,,427,1.1056,1,1,5.0,,14.0,,MAGEB,1.4188166957845092,0.015185387891,0.01381163813,0.4148,0.5852,nonsignificant
MAGEA11,PanTro,PonPyg,0.0249,,0.025,,427,1.0043,1,1,9.0,,23.0,,MAGEB,1.1489221155578555,0.025045991513,0.024869657452,0.49,0.51,nonsignificant
